animal_id,start_date,end_date,test_days,start_weight_g,end_weight_g,total_feed_g,AGE,ADG_g_lm,ADG_r2,ADG_pval,ADFI_g_lm,ADFI_r2,ADFI_pval,FCR_lm
ID076,2025-09-19,2025-12-24,97,26400,109000,247931,,933.355962426337,0.981380108292054,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000029816958800647,2707.85152536537,0.991572161670319,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026587758437795,2.90119915056425
ID077,2025-09-12,2025-12-26,106,29900,109300,223160,,827.672872005441,0.981209246312909,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138521943153329,2164.75233896768,0.963514610412765,0.000000000000000000000000000000000000000000000000000000000000000000000000000135046285264572,2.61546851683385
ID078,2025-09-19,2025-12-21,94,35900,117350,297743,,968.738576021385,0.996960254517539,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000134904119961749,3272.69485966116,0.998977481106396,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000231187927023143,3.37830550023324
ID081,2025-09-19,2025-12-22,95,38750,120600,320760.5,,957.578387458007,0.997652809309086,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000444150418638485,3561.80544512878,0.997166985212182,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000279708295584572,3.71959673670577
ID083,2025-09-12,2025-12-26,106,29800,113100,249385,,862.727158223543,0.995531567854366,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000502808061151505,2519.99221603648,0.991001786495313,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000323915916204852,2.92096080668822
ID085,2025-09-12,2025-12-25,105,32050,115200,270523,,923.485010135495,0.988664713329589,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000473217796352988,2621.04921210865,0.979619479472322,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000665946192468337,2.83821522097482
ID086,2025-09-12,2025-12-26,106,40600,112050,259818,,885.867965558143,0.961609696232398,0.000000000000000000000000000000000000000000000000000000000000000000000000257172789628208,2523.94641912487,0.97800672868011,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000496806972276657,2.84912257498176
ID087,2025-09-12,2025-12-25,105,31000,126850,297523,,996.379494292116,0.991566416041262,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133352126045435,3049.08360978644,0.987909124529015,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139197770768594,3.06016294720385
ID089,2025-09-12,2025-12-26,106,34900,123100,253405,,918.079829710054,0.990632734295083,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000261970267044094,2432.849585611,0.970153500786302,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000392003532090981,2.64993250791638
ID093,2025-09-13,2025-12-26,105,31250,117150,251184,,932.229162347087,0.990036820775605,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000651769626930769,2503.21733360979,0.975924677697191,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000355321006337763,2.68519526605175
ID094,2025-09-12,2025-12-24,104,30500,124750,304058,,1033.37565347274,0.995990247342303,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000453344104058142,3159.66900138696,0.988226678485793,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000327300551085038,3.05761897018634
ID096,2025-09-19,2025-12-22,95,30000,113900,287608,,992.503281195438,0.995543927908539,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000591039784785049,3194.60142777156,0.998296139028164,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150862698052359,3.21873135162209
ID103,2025-09-17,2025-12-26,101,35250,114350,250255,,901.236207161889,0.991812947343269,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000680715010981628,2667.01244102251,0.990125655237539,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000439741952191068,2.95928239436949
ID105,2025-09-17,2025-12-24,99,32900,128000,270456,,1055.04516791825,0.996452799148299,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000574921184341854,2969.92654905575,0.991829100165146,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050161801341876,2.81497573693059
ID106,2025-09-19,2025-12-21,94,33400,110600,269982.5,,884.850630350756,0.992108339186351,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015498748429362,2884.41219882238,0.995733348986214,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000801276300739948,3.25977300561903
ID110,2025-09-17,2025-12-24,99,34800,118375,233734,,926.061166595542,0.990720289126077,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267566482349693,2461.58976623998,0.979609160750943,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000411607355288163,2.65812870146523
ID112,2025-09-12,2025-12-25,105,30400,123400,263410,,1004.58017710445,0.987319710731117,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014417177215569,2697.06663902136,0.973438434429737,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000561389502893793,2.68476991731535
ID113,2025-09-17,2025-12-22,97,38700,117850,164242,,946.720108833685,0.99476776138859,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184359763671655,1645.72992579631,0.897483437059141,0.00000000000000000000000000000000000000000000000278299475051544,1.73834896971162
ID114,2025-09-17,2025-12-22,97,30300,110900,152917,,899.319253379488,0.99372555754406,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000515504501712672,1449.77732484746,0.875224274272924,0.0000000000000000000000000000000000000000000101489160910977,1.61208304992854
ID117,2025-09-12,2025-12-24,104,31200,123100,307234,,1021.20817081708,0.996712302134164,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000171247011911495,3214.21829723675,0.988549909450354,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000791193790193401,3.1474662944236
ID118,2025-09-19,2025-12-22,95,31600,117900,293104,,1081.03233482643,0.978051656099646,0.000000000000000000000000000000000000000000000000000000000000000000000000000000625791120407262,3271.56450167973,0.99700088381342,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000395692346291548,3.02633362230097
ID123,2025-09-12,2025-12-25,105,28700,121800,270344,,999.367836783679,0.995773641833044,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000378851538842959,2876.52737978962,0.989849476331762,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000168412880155239,2.87834696486462
ID124,2025-09-17,2025-12-22,97,34675,119550,252352,,983.523866723943,0.993609944089176,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000118317837758696,2749.54465258939,0.991625894273677,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000196841044208882,2.79560542007786
ID125,2025-09-17,2025-12-24,99,30941.6666666667,132400,278322,,1135.0386100996,0.997325616973507,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000507722315522167,2968.28357610792,0.987497175388653,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000370458990331805,2.61513885932697
ID126,2025-09-12,2025-12-24,104,,106250,220336,,819.935610302352,0.998698464387312,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000548295393758381,2195.79941320815,0.988172905133757,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412944043506409,2.67801445091335
