animal_id,record_date,device_type,start_time,end_time,duration_sec,feed_g,daily_feed_g,weight_g,location,age_day,measurement_day,flag_weight_out_of_range,flag_weight_low,flag_daily_weight_low,flag_growth_curve_poor,is_outlier_wt,weighted_avg_weight_per_day,rlm_weight_daily,rlm_weight,flag_feed_negative,flag_feed_too_high,flag_duration_negative,flag_duration_too_long,flag_duration_zero_with_feed,flag_speed_too_slow,flag_speed_too_fast,flag_speed_extreme_low_feed,flag_speed_zero_long_duration,feed_speed,is_outlier_feed
982091101529889,2023-04-26,NEDAP,2023-04-26T01:57:00Z,2023-04-26T02:17:23Z,1223,522,2233,44500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,44951.0797847754,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.6091578086672,FALSE
982091101529889,2023-04-26,NEDAP,2023-04-26T05:04:00Z,2023-04-26T05:16:34Z,754,396,2233,45000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,44951.0797847754,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.5119363395226,FALSE
982091101529889,2023-04-26,NEDAP,2023-04-26T05:19:00Z,2023-04-26T05:23:19Z,259,148,2233,45500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,44951.0797847754,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.2857142857143,FALSE
982091101529889,2023-04-26,NEDAP,2023-04-26T15:31:00Z,2023-04-26T15:48:37Z,1057,647,2233,44000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,44951.0797847754,1,0.731464249408687,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.7265846736045,FALSE
982091101529889,2023-04-26,NEDAP,2023-04-26T21:13:00Z,2023-04-26T21:31:38Z,1118,519,2233,45500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,44951.0797847754,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.8533094812165,FALSE
982091101529889,2023-04-26,NEDAP,2023-04-26T21:33:00Z,2023-04-26T21:33:41Z,41,1,2233,,1908,,66,FALSE,,FALSE,FALSE,,44951.0797847754,1,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.46341463414634,TRUE
982091101529889,2023-04-27,NEDAP,2023-04-27T01:07:00Z,2023-04-27T01:17:36Z,636,402,2533,46000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,46500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.9245283018868,FALSE
982091101529889,2023-04-27,NEDAP,2023-04-27T02:49:00Z,2023-04-27T02:53:08Z,248,110,2533,46500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,46500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.6129032258065,FALSE
982091101529889,2023-04-27,NEDAP,2023-04-27T04:45:00Z,2023-04-27T04:55:21Z,621,175,2533,46000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,46500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16.9082125603865,FALSE
982091101529889,2023-04-27,NEDAP,2023-04-27T05:49:00Z,2023-04-27T06:01:13Z,733,379,2533,46500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,46500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.0231923601637,FALSE
982091101529889,2023-04-27,NEDAP,2023-04-27T11:12:00Z,2023-04-27T11:29:35Z,1055,740,2533,47000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,46500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.085308056872,FALSE
982091101529889,2023-04-27,NEDAP,2023-04-27T19:27:00Z,2023-04-27T19:34:45Z,465,154,2533,46500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,46500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.8709677419355,FALSE
982091101529889,2023-04-27,NEDAP,2023-04-27T21:44:00Z,2023-04-27T22:07:59Z,1439,573,2533,47000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,46500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23.8915913829048,FALSE
982091101529889,2023-04-28,NEDAP,2023-04-28T02:16:00Z,2023-04-28T02:19:31Z,211,98,2464,47500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,47750,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.8672985781991,FALSE
982091101529889,2023-04-28,NEDAP,2023-04-28T03:27:00Z,2023-04-28T03:43:08Z,968,609,2464,47500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,47750,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.7479338842975,FALSE
982091101529889,2023-04-28,NEDAP,2023-04-28T06:23:00Z,2023-04-28T06:30:09Z,429,270,2464,48000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,47750,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.7622377622378,FALSE
982091101529889,2023-04-28,NEDAP,2023-04-28T10:26:00Z,2023-04-28T10:43:08Z,1028,770,2464,48000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,47750,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.9416342412451,FALSE
982091101529889,2023-04-28,NEDAP,2023-04-28T20:15:00Z,2023-04-28T20:26:48Z,708,341,2464,48000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,47750,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.8983050847458,FALSE
982091101529889,2023-04-28,NEDAP,2023-04-28T21:32:00Z,2023-04-28T21:44:09Z,729,376,2464,47500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,47750,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.9465020576132,FALSE
982091101529889,2023-04-29,NEDAP,2023-04-29T01:33:00Z,2023-04-29T01:44:44Z,704,370,2511,48500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,48928.5714285714,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.5340909090909,FALSE
982091101529889,2023-04-29,NEDAP,2023-04-29T03:47:00Z,2023-04-29T03:53:00Z,360,189,2511,48500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,48928.5714285714,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.5,FALSE
982091101529889,2023-04-29,NEDAP,2023-04-29T05:21:00Z,2023-04-29T05:29:41Z,521,236,2511,49000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,48928.5714285714,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.1785028790787,FALSE
982091101529889,2023-04-29,NEDAP,2023-04-29T05:32:00Z,2023-04-29T05:36:14Z,254,126,2511,49000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,48928.5714285714,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.7637795275591,FALSE
982091101529889,2023-04-29,NEDAP,2023-04-29T06:25:00Z,2023-04-29T06:33:54Z,534,301,2511,49500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,48928.5714285714,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.8202247191011,FALSE
982091101529889,2023-04-29,NEDAP,2023-04-29T12:24:00Z,2023-04-29T12:37:37Z,817,524,2511,49500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,48928.5714285714,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.4822521419829,FALSE
982091101529889,2023-04-29,NEDAP,2023-04-29T20:59:00Z,2023-04-29T21:23:06Z,1446,765,2511,48500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,48928.5714285714,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.7427385892116,FALSE
982091101529889,2023-04-30,NEDAP,2023-04-30T01:19:00Z,2023-04-30T01:27:00Z,480,254,2233,49500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,49875,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.75,FALSE
982091101529889,2023-04-30,NEDAP,2023-04-30T05:07:00Z,2023-04-30T05:29:17Z,1337,704,2233,49500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,49875,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.5931189229619,FALSE
982091101529889,2023-04-30,NEDAP,2023-04-30T06:10:00Z,2023-04-30T06:10:21Z,21,1,2233,,1908,,66,FALSE,,FALSE,FALSE,,49875,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.85714285714286,FALSE
982091101529889,2023-04-30,NEDAP,2023-04-30T09:56:00Z,2023-04-30T10:15:14Z,1154,756,2233,50000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,49875,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.3067590987868,FALSE
982091101529889,2023-04-30,NEDAP,2023-04-30T16:51:00Z,2023-04-30T17:03:44Z,764,518,2233,50500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,49875,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.6806282722513,FALSE
982091101529889,2023-05-01,NEDAP,2023-05-01T00:09:00Z,2023-05-01T00:24:28Z,928,472,2091,51000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,50583.3333333333,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.5172413793103,FALSE
982091101529889,2023-05-01,NEDAP,2023-05-01T02:53:00Z,2023-05-01T02:58:59Z,359,165,2091,50500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,50583.3333333333,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.5766016713092,FALSE
982091101529889,2023-05-01,NEDAP,2023-05-01T04:43:00Z,2023-05-01T04:51:09Z,489,256,2091,50500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,50583.3333333333,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.4110429447853,FALSE
982091101529889,2023-05-01,NEDAP,2023-05-01T04:55:00Z,2023-05-01T05:00:32Z,332,163,2091,50500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,50583.3333333333,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.4578313253012,FALSE
982091101529889,2023-05-01,NEDAP,2023-05-01T07:26:00Z,2023-05-01T07:39:50Z,830,364,2091,51500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,50583.3333333333,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.3132530120482,FALSE
982091101529889,2023-05-01,NEDAP,2023-05-01T22:15:00Z,2023-05-01T22:35:51Z,1251,671,2091,49500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,50583.3333333333,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.1822541966427,FALSE
982091101529889,2023-05-02,NEDAP,2023-05-02T03:03:00Z,2023-05-02T03:11:53Z,533,342,1431,50000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,50375,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.4990619136961,FALSE
982091101529889,2023-05-02,NEDAP,2023-05-02T03:14:00Z,2023-05-02T03:19:37Z,337,116,1431,50000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,50375,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20.6528189910979,FALSE
982091101529889,2023-05-02,NEDAP,2023-05-02T05:56:00Z,2023-05-02T06:03:10Z,430,173,1431,51000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,50375,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.1395348837209,FALSE
982091101529889,2023-05-02,NEDAP,2023-05-02T09:40:00Z,2023-05-02T10:01:55Z,1315,800,1431,50500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,50375,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.5019011406844,FALSE
982091101529889,2023-05-03,NEDAP,2023-05-03T00:49:00Z,2023-05-03T01:14:43Z,1543,767,2765,50500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,51857.1428571429,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.8250162022035,FALSE
982091101529889,2023-05-03,NEDAP,2023-05-03T03:58:00Z,2023-05-03T04:05:51Z,471,241,2765,51500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,51857.1428571429,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.7006369426752,FALSE
982091101529889,2023-05-03,NEDAP,2023-05-03T06:15:00Z,2023-05-03T06:23:07Z,487,118,2765,52000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,51857.1428571429,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.5379876796715,FALSE
982091101529889,2023-05-03,NEDAP,2023-05-03T07:28:00Z,2023-05-03T07:35:35Z,455,181,2765,52000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,51857.1428571429,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23.8681318681319,FALSE
982091101529889,2023-05-03,NEDAP,2023-05-03T07:38:00Z,2023-05-03T07:45:15Z,435,219,2765,52000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,51857.1428571429,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.2068965517241,FALSE
982091101529889,2023-05-03,NEDAP,2023-05-03T09:09:00Z,2023-05-03T09:09:16Z,16,1,2765,,1908,,66,FALSE,,FALSE,FALSE,,51857.1428571429,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.75,FALSE
982091101529889,2023-05-03,NEDAP,2023-05-03T10:44:00Z,2023-05-03T10:56:06Z,726,542,2765,52500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,51857.1428571429,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.7933884297521,FALSE
982091101529889,2023-05-03,NEDAP,2023-05-03T20:36:00Z,2023-05-03T20:55:12Z,1152,696,2765,52500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,51857.1428571429,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.25,FALSE
982091101529889,2023-05-04,NEDAP,2023-05-04T01:32:00Z,2023-05-04T01:38:25Z,385,166,1709,53000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,53000,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.8701298701299,FALSE
982091101529889,2023-05-04,NEDAP,2023-05-04T05:10:00Z,2023-05-04T05:29:43Z,1183,532,1709,52500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,53000,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.9822485207101,FALSE
982091101529889,2023-05-04,NEDAP,2023-05-04T08:25:00Z,2023-05-04T08:26:14Z,74,54,1709,53000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,53000,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.7837837837838,FALSE
982091101529889,2023-05-04,NEDAP,2023-05-04T09:03:00Z,2023-05-04T09:10:06Z,426,191,1709,53000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,53000,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.9014084507042,FALSE
982091101529889,2023-05-04,NEDAP,2023-05-04T11:15:00Z,2023-05-04T11:31:21Z,981,766,1709,53500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,53000,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46.8501529051988,FALSE
982091101529889,2023-05-05,NEDAP,2023-05-05T00:40:00Z,2023-05-05T01:00:18Z,1218,576,2349,52500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,53166.6666666667,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.3743842364532,FALSE
982091101529889,2023-05-05,NEDAP,2023-05-05T04:55:00Z,2023-05-05T05:00:49Z,349,160,2349,53000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,53166.6666666667,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.5071633237822,FALSE
982091101529889,2023-05-05,NEDAP,2023-05-05T05:02:00Z,2023-05-05T05:09:06Z,426,178,2349,53000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,53166.6666666667,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25.0704225352113,FALSE
982091101529889,2023-05-05,NEDAP,2023-05-05T06:31:00Z,2023-05-05T06:36:02Z,302,135,2349,53500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,53166.6666666667,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.8211920529801,FALSE
982091101529889,2023-05-05,NEDAP,2023-05-05T11:11:00Z,2023-05-05T11:32:07Z,1267,921,2349,53000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,53166.6666666667,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.6148382004736,FALSE
982091101529889,2023-05-05,NEDAP,2023-05-05T16:17:00Z,2023-05-05T16:25:06Z,486,379,2349,54000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,53166.6666666667,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46.7901234567901,FALSE
982091101529889,2023-05-06,NEDAP,2023-05-06T00:09:00Z,2023-05-06T00:24:57Z,957,550,2474,55000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.4827586206897,FALSE
982091101529889,2023-05-06,NEDAP,2023-05-06T04:16:00Z,2023-05-06T04:24:56Z,536,347,2474,55000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.8432835820896,FALSE
982091101529889,2023-05-06,NEDAP,2023-05-06T04:46:00Z,2023-05-06T04:48:43Z,163,27,2474,54500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9.93865030674847,FALSE
982091101529889,2023-05-06,NEDAP,2023-05-06T05:50:00Z,2023-05-06T05:56:57Z,417,215,2474,54500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30.9352517985612,FALSE
982091101529889,2023-05-06,NEDAP,2023-05-06T06:00:00Z,2023-05-06T06:00:30Z,30,1,2474,,1908,,66,FALSE,,FALSE,FALSE,,55111.1111111111,1,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE
982091101529889,2023-05-06,NEDAP,2023-05-06T07:46:00Z,2023-05-06T07:53:16Z,436,242,2474,55000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.302752293578,FALSE
982091101529889,2023-05-06,NEDAP,2023-05-06T09:08:00Z,2023-05-06T09:12:48Z,288,8,2474,55500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.66666666666667,TRUE
982091101529889,2023-05-06,NEDAP,2023-05-06T09:57:00Z,2023-05-06T10:06:06Z,546,368,2474,55500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.4395604395604,FALSE
982091101529889,2023-05-06,NEDAP,2023-05-06T10:08:00Z,2023-05-06T10:10:25Z,145,5,2474,56000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.06896551724138,FALSE
982091101529889,2023-05-06,NEDAP,2023-05-06T13:53:00Z,2023-05-06T14:08:26Z,926,711,2474,55000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55111.1111111111,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46.0691144708423,FALSE
982091101529889,2023-05-07,NEDAP,2023-05-07T01:15:00Z,2023-05-07T01:30:19Z,919,433,2340,55000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.2698585418934,FALSE
982091101529889,2023-05-07,NEDAP,2023-05-07T03:48:00Z,2023-05-07T04:02:44Z,884,523,2340,55000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.4977375565611,FALSE
982091101529889,2023-05-07,NEDAP,2023-05-07T05:43:00Z,2023-05-07T05:47:27Z,267,48,2340,55500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10.7865168539326,FALSE
982091101529889,2023-05-07,NEDAP,2023-05-07T08:05:00Z,2023-05-07T08:18:05Z,785,372,2340,55500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.4331210191083,FALSE
982091101529889,2023-05-07,NEDAP,2023-05-07T12:16:00Z,2023-05-07T12:37:49Z,1309,964,2340,56500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,55500,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.1864018334607,FALSE
982091101529889,2023-05-08,NEDAP,2023-05-08T02:58:00Z,2023-05-08T03:18:59Z,1259,523,2537,57000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,57100,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.9245432883241,FALSE
982091101529889,2023-05-08,NEDAP,2023-05-08T05:46:00Z,2023-05-08T06:03:43Z,1063,499,2537,56000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,57100,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.1655691439323,FALSE
982091101529889,2023-05-08,NEDAP,2023-05-08T10:42:00Z,2023-05-08T10:58:58Z,1018,701,2537,57500,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,57100,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.3163064833006,FALSE
982091101529889,2023-05-08,NEDAP,2023-05-08T11:33:00Z,2023-05-08T11:33:26Z,26,1,2537,,1908,,66,FALSE,,FALSE,FALSE,,57100,1,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.30769230769231,FALSE
982091101529889,2023-05-08,NEDAP,2023-05-08T11:37:00Z,2023-05-08T11:37:46Z,46,1,2537,,1908,,66,FALSE,,FALSE,FALSE,,57100,1,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1.30434782608696,TRUE
982091101529889,2023-05-08,NEDAP,2023-05-08T15:15:00Z,2023-05-08T15:18:45Z,225,85,2537,58000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,57100,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22.6666666666667,FALSE
982091101529889,2023-05-08,NEDAP,2023-05-08T17:54:00Z,2023-05-08T17:56:34Z,154,75,2537,73750,1908,,66,FALSE,TRUE,FALSE,FALSE,TRUE,57100,1,0.0942611261948953,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.2207792207792,FALSE
982091101529889,2023-05-08,NEDAP,2023-05-08T21:06:00Z,2023-05-08T21:24:07Z,1087,652,2537,57000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,57100,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.9889604415823,FALSE
982091101529889,2023-05-09,NEDAP,2023-05-09T00:37:00Z,2023-05-09T00:41:55Z,295,167,2230,57000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,57600,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.9661016949153,FALSE
982091101529889,2023-05-09,NEDAP,2023-05-09T06:12:00Z,2023-05-09T06:32:05Z,1205,735,2230,57000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,57600,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.597510373444,FALSE
982091101529889,2023-05-09,NEDAP,2023-05-09T06:53:00Z,2023-05-09T06:57:11Z,251,42,2230,57000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,57600,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10.0398406374502,FALSE
982091101529889,2023-05-09,NEDAP,2023-05-09T12:03:00Z,2023-05-09T12:21:23Z,1103,829,2230,58000,1908,,66,FALSE,FALSE,FALSE,FALSE,FALSE,57600,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.0951949229374,FALSE
