animal_id,record_date,daily_feed_g,daily_weight_g,age_day,visits_n,visits_n_valid,total_duration_sec,location,n_outlier_wt,n_outlier_feed,has_feed_out_of_range_today,is_imputed_wt,is_imputed_feed
ID096,2025-09-23,1581,30300,,5,5,3447,101,5,0,FALSE,TRUE,FALSE
ID096,2025-09-24,1865,30900,,10,10,4440,101,0,0,FALSE,FALSE,FALSE
ID096,2025-09-25,1412,32300,,13,13,3763,101,0,0,FALSE,FALSE,FALSE
ID096,2025-09-26,1402,33000,,7,7,3302,101,0,0,FALSE,FALSE,FALSE
ID096,2025-09-27,1609,33200,,8,8,3684,101,0,0,FALSE,FALSE,FALSE
ID096,2025-09-28,1164,33566.6666666667,,3,3,2492,101,3,0,FALSE,TRUE,FALSE
ID096,2025-09-29,2055,33933.3333333333,,12,12,3689,101,12,0,FALSE,TRUE,FALSE
ID096,2025-09-30,2552,34300,,11,11,3580,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-01,3185,35075,,5,5,3849,101,5,0,FALSE,TRUE,FALSE
ID096,2025-10-02,3329,35850,,10,10,3907,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-03,3399,37050,,14,14,3736,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-04,2975,37100,,10,10,3659,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-05,2973,37800,,6,6,2857,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-06,3006,39400,,7,7,3602,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-07,2865,40200,,7,7,3162,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-08,2743,40900,,11,11,3545,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-09,3554,41500,,12,12,4187,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-10,3318,43200,,13,13,4141,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-11,1844,44100,,6,6,2050,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-12,4617,44150,,8,8,4737,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-13,3351,46000,,8,8,2845,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-14,4010,46800,,5,5,3303,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-15,3542,47900,,10,10,3458,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-16,2859,49200,,8,8,2930,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-17,4644,49000,,10,10,3626,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-18,3003,49900,,5,5,2298,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-19,2418,50400,,3,3,1919,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-20,2667,52100,,7,7,1949,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-21,4384,53350,,6,6,3915,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-22,2892,52700,,9,9,3042,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-23,4061,54000,,9,9,3491,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-24,3801,56100,,7,7,3477,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-25,3362,57850,,12,12,3237,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-26,2604,57700,,4,4,2690,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-27,3716,56900,,3,3,3255,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-28,1330,58850,,2,2,925,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-29,3823,59200,,3,3,3304,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-30,1765,59450,,2,2,1999,101,0,0,FALSE,FALSE,FALSE
ID096,2025-10-31,2215,62900,,12,12,2537,101,0,0,FALSE,FALSE,FALSE
ID096,2025-11-01,2081,64900,,13,13,2348,101,0,0,FALSE,FALSE,FALSE
ID096,2025-11-02,3020,65000,,18,18,3272,101,0,0,FALSE,FALSE,FALSE
ID096,2025-11-03,4473,66500,,25,25,4533,101,0,0,FALSE,FALSE,FALSE
ID096,2025-11-04,3580,67550,,16,16,3017,101,0,0,FALSE,FALSE,FALSE
ID096,2025-11-05,4806,69000,,15,0,0,101,0,15,FALSE,FALSE,FALSE
ID096,2025-11-06,2618,70750,,14,14,2416,101,0,0,FALSE,FALSE,FALSE
ID096,2025-11-07,2558,69700,,17,17,2385,101,0,0,FALSE,FALSE,FALSE
