animal_id,record_date,device_type,start_time,end_time,duration_sec,feed_g,daily_feed_g,weight_g,location,age_day,measurement_day
982091101529889,2023-05-23,NEDAP,2023-05-23T23:03:00Z,2023-05-23T23:09:08Z,368,316,3442,75500,1908,,66
982091101529889,2023-05-24,NEDAP,2023-05-24T01:26:00Z,2023-05-24T01:26:42Z,42,41,2611,,1908,,66
982091101529889,2023-05-24,NEDAP,2023-05-24T01:30:00Z,2023-05-24T01:34:14Z,254,206,2611,76000,1908,,66
982091101529889,2023-05-24,NEDAP,2023-05-24T04:57:00Z,2023-05-24T04:58:06Z,66,18,2611,76500,1908,,66
982091101529889,2023-05-24,NEDAP,2023-05-24T12:11:00Z,2023-05-24T12:18:30Z,450,141,2611,74500,1908,,66
982091101529889,2023-05-24,NEDAP,2023-05-24T13:38:00Z,2023-05-24T13:42:04Z,244,158,2611,73000,1908,,66
982091101529889,2023-05-24,NEDAP,2023-05-24T13:44:00Z,2023-05-24T13:53:50Z,590,440,2611,73000,1908,,66
982091101529889,2023-05-24,NEDAP,2023-05-24T14:14:00Z,2023-05-24T14:19:44Z,344,246,2611,74500,1908,,66
982091101529889,2023-05-24,NEDAP,2023-05-24T19:24:00Z,2023-05-24T19:33:32Z,572,465,2611,75000,1908,,66
982091101529889,2023-05-24,NEDAP,2023-05-24T19:45:00Z,2023-05-24T19:51:57Z,417,336,2611,75500,1908,,66
982091101529889,2023-05-24,NEDAP,2023-05-24T20:38:00Z,2023-05-24T20:40:38Z,158,74,2611,76500,1908,,66
982091101529889,2023-05-24,NEDAP,2023-05-24T21:27:00Z,2023-05-24T21:37:05Z,605,486,2611,76500,1908,,66
982091101529889,2023-05-25,NEDAP,2023-05-25T03:53:00Z,2023-05-25T04:09:40Z,1000,782,2514,76000,1908,,66
982091101529889,2023-05-25,NEDAP,2023-05-25T13:40:00Z,2023-05-25T13:45:24Z,324,244,2514,75000,1908,,66
982091101529889,2023-05-25,NEDAP,2023-05-25T14:49:00Z,2023-05-25T14:59:04Z,604,569,2514,74000,1908,,66
982091101529889,2023-05-25,NEDAP,2023-05-25T16:57:00Z,2023-05-25T17:04:19Z,439,232,2514,75500,1908,,66
982091101529889,2023-05-25,NEDAP,2023-05-25T17:57:00Z,2023-05-25T17:58:19Z,79,41,2514,76000,1908,,66
982091101529889,2023-05-25,NEDAP,2023-05-25T19:53:00Z,2023-05-25T20:05:22Z,742,614,2514,76000,1908,,66
982091101529889,2023-05-25,NEDAP,2023-05-25T22:58:00Z,2023-05-25T22:58:53Z,53,32,2514,,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T00:29:00Z,2023-05-26T00:34:54Z,354,219,3098,76500,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T00:38:00Z,2023-05-26T00:44:43Z,403,340,3098,76500,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T04:40:00Z,2023-05-26T04:40:29Z,29,6,3098,,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T08:35:00Z,2023-05-26T08:55:03Z,1203,884,3098,76000,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T13:10:00Z,2023-05-26T13:10:57Z,57,9,3098,,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T13:29:00Z,2023-05-26T13:33:06Z,246,187,3098,76000,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T14:09:00Z,2023-05-26T14:12:49Z,229,108,3098,76500,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T16:20:00Z,2023-05-26T16:31:34Z,694,683,3098,76500,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T21:22:00Z,2023-05-26T21:31:53Z,593,524,3098,77000,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T21:43:00Z,2023-05-26T21:43:38Z,38,4,3098,,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T22:07:00Z,2023-05-26T22:08:43Z,103,,3098,78500,1908,,66
982091101529889,2023-05-26,NEDAP,2023-05-26T22:42:00Z,2023-05-26T22:46:01Z,241,132,3098,78500,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T00:26:00Z,2023-05-27T00:31:02Z,302,248,3067,79000,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T00:40:00Z,2023-05-27T00:43:49Z,229,230,3067,79000,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T04:07:00Z,2023-05-27T04:19:32Z,752,630,3067,80000,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T06:44:00Z,2023-05-27T06:44:44Z,44,18,3067,,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T13:52:00Z,2023-05-27T14:06:54Z,894,706,3067,78500,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T14:38:00Z,2023-05-27T14:39:21Z,81,25,3067,78500,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T14:52:00Z,2023-05-27T14:52:35Z,35,10,3067,,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T15:52:00Z,2023-05-27T15:52:42Z,42,30,3067,,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T17:43:00Z,2023-05-27T17:51:25Z,505,371,3067,78500,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T21:46:00Z,2023-05-27T21:55:35Z,575,486,3067,80000,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T23:02:00Z,2023-05-27T23:06:50Z,290,200,3067,80500,1908,,66
982091101529889,2023-05-27,NEDAP,2023-05-27T23:37:00Z,2023-05-27T23:43:41Z,401,113,3067,81000,1908,,66
982091101529889,2023-05-28,NEDAP,2023-05-28T00:06:00Z,2023-05-28T00:07:31Z,91,40,3189,80000,1908,,66
982091101529889,2023-05-28,NEDAP,2023-05-28T02:02:00Z,2023-05-28T02:13:50Z,710,452,3189,80500,1908,,66
982091101529889,2023-05-28,NEDAP,2023-05-28T07:27:00Z,2023-05-28T07:39:33Z,753,627,3189,79000,1908,,66
982091101529889,2023-05-28,NEDAP,2023-05-28T11:21:00Z,2023-05-28T11:23:36Z,156,136,3189,80000,1908,,66
982091101529889,2023-05-28,NEDAP,2023-05-28T15:48:00Z,2023-05-28T16:02:30Z,870,690,3189,79000,1908,,66
982091101529889,2023-05-28,NEDAP,2023-05-28T17:06:00Z,2023-05-28T17:08:40Z,160,78,3189,79000,1908,,66
982091101529889,2023-05-28,NEDAP,2023-05-28T18:52:00Z,2023-05-28T18:52:32Z,32,35,3189,,1908,,66
982091101529889,2023-05-28,NEDAP,2023-05-28T20:54:00Z,2023-05-28T21:01:04Z,424,304,3189,81000,1908,,66
982091101529889,2023-05-28,NEDAP,2023-05-28T23:41:00Z,2023-05-28T23:55:34Z,874,827,3189,81500,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T00:15:00Z,2023-05-29T00:15:18Z,18,12,2485,,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T02:58:00Z,2023-05-29T03:01:18Z,198,102,2485,82500,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T03:12:00Z,2023-05-29T03:13:23Z,83,89,2485,83000,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T03:40:00Z,2023-05-29T03:45:46Z,346,342,2485,83000,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T08:57:00Z,2023-05-29T09:06:32Z,572,489,2485,82000,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T16:03:00Z,2023-05-29T16:06:21Z,201,86,2485,81000,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T16:41:00Z,2023-05-29T16:52:29Z,689,641,2485,81500,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T18:10:00Z,2023-05-29T18:12:44Z,164,55,2485,82500,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T19:59:00Z,2023-05-29T20:09:34Z,634,525,2485,82000,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T21:18:00Z,2023-05-29T21:19:44Z,104,64,2485,82500,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T23:08:00Z,2023-05-29T23:11:23Z,203,64,2485,83500,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T23:42:00Z,2023-05-29T23:42:22Z,22,10,2485,,1908,,66
982091101529889,2023-05-29,NEDAP,2023-05-29T23:48:00Z,2023-05-29T23:49:03Z,63,6,2485,82250,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T00:47:00Z,2023-05-30T00:50:12Z,192,138,2622,83500,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T01:13:00Z,2023-05-30T01:13:19Z,19,12,2622,,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T02:45:00Z,2023-05-30T02:49:09Z,249,218,2622,84500,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T02:57:00Z,2023-05-30T02:59:30Z,150,130,2622,84000,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T03:01:00Z,2023-05-30T03:01:19Z,19,38,2622,,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T04:13:00Z,2023-05-30T04:15:49Z,169,53,2622,83500,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T04:18:00Z,2023-05-30T04:23:46Z,346,327,2622,83500,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T08:52:00Z,2023-05-30T08:53:24Z,84,46,2622,82500,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T10:40:00Z,2023-05-30T10:52:04Z,724,598,2622,82000,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T16:48:00Z,2023-05-30T16:55:18Z,438,177,2622,81000,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T17:26:00Z,2023-05-30T17:28:05Z,125,91,2622,80500,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T18:39:00Z,2023-05-30T18:40:25Z,85,56,2622,81000,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T20:28:00Z,2023-05-30T20:36:57Z,537,322,2622,82500,1908,,66
982091101529889,2023-05-30,NEDAP,2023-05-30T20:44:00Z,2023-05-30T20:52:38Z,518,416,2622,82500,1908,,66
982091101529889,2023-05-31,NEDAP,2023-05-31T01:09:00Z,2023-05-31T01:12:31Z,211,120,2602,83500,1908,,66
982091101529889,2023-05-31,NEDAP,2023-05-31T01:22:00Z,2023-05-31T01:24:10Z,130,38,2602,83000,1908,,66
982091101529889,2023-05-31,NEDAP,2023-05-31T02:05:00Z,2023-05-31T02:06:50Z,110,24,2602,82500,1908,,66
982091101529889,2023-05-31,NEDAP,2023-05-31T03:32:00Z,2023-05-31T03:47:30Z,930,464,2602,82500,1908,,66
982091101529889,2023-05-31,NEDAP,2023-05-31T06:43:00Z,2023-05-31T06:53:44Z,644,514,2602,82000,1908,,66
982091101529889,2023-05-31,NEDAP,2023-05-31T15:28:00Z,2023-05-31T15:33:56Z,356,228,2602,82000,1908,,66
982091101529889,2023-05-31,NEDAP,2023-05-31T16:44:00Z,2023-05-31T16:57:38Z,818,673,2602,81500,1908,,66
982091101529889,2023-05-31,NEDAP,2023-05-31T18:33:00Z,2023-05-31T18:34:31Z,91,68,2602,83000,1908,,66
982091101529889,2023-05-31,NEDAP,2023-05-31T21:45:00Z,2023-05-31T21:56:44Z,704,473,2602,84000,1908,,66
982091101529889,2023-06-01,NEDAP,2023-06-01T00:09:00Z,2023-06-01T00:12:23Z,203,134,2445,83500,1908,,66
982091101529889,2023-06-01,NEDAP,2023-06-01T01:31:00Z,2023-06-01T01:39:00Z,480,354,2445,84500,1908,,66
982091101529889,2023-06-01,NEDAP,2023-06-01T04:30:00Z,2023-06-01T04:45:36Z,936,820,2445,85500,1908,,66
982091101529889,2023-06-01,NEDAP,2023-06-01T05:30:00Z,2023-06-01T05:31:22Z,82,24,2445,85500,1908,,66
982091101529889,2023-06-01,NEDAP,2023-06-01T07:50:00Z,2023-06-01T07:50:09Z,9,5,2445,,1908,,66
982091101529889,2023-06-01,NEDAP,2023-06-01T08:23:00Z,2023-06-01T08:24:54Z,114,64,2445,85000,1908,,66
982091101529889,2023-06-01,NEDAP,2023-06-01T16:51:00Z,2023-06-01T16:54:23Z,203,152,2445,84500,1908,,66
982091101529889,2023-06-01,NEDAP,2023-06-01T19:11:00Z,2023-06-01T19:12:28Z,88,13,2445,84000,1908,,66
982091101529889,2023-06-01,NEDAP,2023-06-01T19:15:00Z,2023-06-01T19:20:31Z,331,213,2445,83000,1908,,66
982091101529889,2023-06-01,NEDAP,2023-06-01T23:53:00Z,2023-06-02T00:07:45Z,885,666,2445,84500,1908,,66
982091101529889,2023-06-02,NEDAP,2023-06-02T00:43:00Z,2023-06-02T00:43:19Z,19,14,2655,,1908,,66
982091101529889,2023-06-02,NEDAP,2023-06-02T02:20:00Z,2023-06-02T02:28:12Z,492,300,2655,85000,1908,,66
982091101529889,2023-06-02,NEDAP,2023-06-02T03:33:00Z,2023-06-02T03:34:01Z,61,51,2655,84750,1908,,66
982091101529889,2023-06-02,NEDAP,2023-06-02T03:56:00Z,2023-06-02T03:57:04Z,64,56,2655,85500,1908,,66
982091101529889,2023-06-02,NEDAP,2023-06-02T05:09:00Z,2023-06-02T05:12:16Z,196,96,2655,86500,1908,,66
982091101529889,2023-06-02,NEDAP,2023-06-02T05:22:00Z,2023-06-02T05:32:24Z,624,541,2655,86500,1908,,66
982091101529889,2023-06-02,NEDAP,2023-06-02T08:51:00Z,2023-06-02T08:51:11Z,11,13,2655,,1908,,66
982091101529889,2023-06-02,NEDAP,2023-06-02T09:54:00Z,2023-06-02T10:07:40Z,820,674,2655,86000,1908,,66
982091101529889,2023-06-02,NEDAP,2023-06-02T18:44:00Z,2023-06-02T18:54:13Z,613,413,2655,85500,1908,,66
982091101529889,2023-06-02,NEDAP,2023-06-02T21:25:00Z,2023-06-02T21:35:18Z,618,497,2655,85000,1908,,66
982091101529889,2023-06-03,NEDAP,2023-06-03T00:26:00Z,2023-06-03T00:35:33Z,573,459,2901,87000,1908,,66
982091101529889,2023-06-03,NEDAP,2023-06-03T00:55:00Z,2023-06-03T00:57:06Z,126,53,2901,86500,1908,,66
982091101529889,2023-06-03,NEDAP,2023-06-03T02:29:00Z,2023-06-03T02:31:42Z,162,80,2901,87000,1908,,66
982091101529889,2023-06-03,NEDAP,2023-06-03T04:01:00Z,2023-06-03T04:08:10Z,430,234,2901,87000,1908,,66
982091101529889,2023-06-03,NEDAP,2023-06-03T06:25:00Z,2023-06-03T06:31:08Z,368,111,2901,87500,1908,,66
982091101529889,2023-06-03,NEDAP,2023-06-03T07:49:00Z,2023-06-03T08:03:36Z,876,721,2901,87000,1908,,66
982091101529889,2023-06-03,NEDAP,2023-06-03T18:33:00Z,2023-06-03T18:45:06Z,726,446,2901,86500,1908,,66
982091101529889,2023-06-03,NEDAP,2023-06-03T22:53:00Z,2023-06-03T23:03:51Z,651,459,2901,86500,1908,,66
982091101529889,2023-06-03,NEDAP,2023-06-03T23:50:00Z,2023-06-03T23:57:05Z,425,337,2901,87000,1908,,66
982091101529889,2023-06-04,NEDAP,2023-06-04T02:28:00Z,2023-06-04T02:35:57Z,477,363,2091,87500,1908,,66
982091101529889,2023-06-04,NEDAP,2023-06-04T03:59:00Z,2023-06-04T04:01:09Z,129,38,2091,86500,1908,,66
982091101529889,2023-06-04,NEDAP,2023-06-04T04:03:00Z,2023-06-04T04:04:22Z,82,52,2091,86500,1908,,66
982091101529889,2023-06-04,NEDAP,2023-06-04T05:34:00Z,2023-06-04T05:37:14Z,194,118,2091,86500,1908,,66
982091101529889,2023-06-04,NEDAP,2023-06-04T06:51:00Z,2023-06-04T06:53:08Z,128,15,2091,86250,1908,,66
982091101529889,2023-06-04,NEDAP,2023-06-04T07:04:00Z,2023-06-04T07:05:08Z,68,7,2091,86500,1908,,66
982091101529889,2023-06-04,NEDAP,2023-06-04T09:28:00Z,2023-06-04T09:44:29Z,989,960,2091,88500,1908,,66
982091101529889,2023-06-04,NEDAP,2023-06-04T20:05:00Z,2023-06-04T20:20:21Z,921,426,2091,87000,1908,,66
982091101529889,2023-06-04,NEDAP,2023-06-04T21:04:00Z,2023-06-04T21:04:26Z,26,6,2091,,1908,,66
982091101529889,2023-06-04,NEDAP,2023-06-04T22:17:00Z,2023-06-04T22:19:27Z,147,106,2091,87000,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T00:52:00Z,2023-06-05T00:59:56Z,476,97,2363,87500,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T01:29:00Z,2023-06-05T01:33:09Z,249,48,2363,87000,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T01:42:00Z,2023-06-05T01:46:11Z,251,141,2363,87000,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T03:42:00Z,2023-06-05T03:51:15Z,555,363,2363,87500,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T04:02:00Z,2023-06-05T04:02:43Z,43,5,2363,,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T04:31:00Z,2023-06-05T04:33:05Z,125,36,2363,88000,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T04:50:00Z,2023-06-05T04:55:16Z,316,237,2363,87500,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T05:46:00Z,2023-06-05T05:47:13Z,73,5,2363,88000,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T07:13:00Z,2023-06-05T07:15:05Z,125,16,2363,88500,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T07:54:00Z,2023-06-05T07:57:49Z,229,86,2363,88000,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T09:17:00Z,2023-06-05T09:26:41Z,581,403,2363,88500,1908,,66
982091101529889,2023-06-05,NEDAP,2023-06-05T20:23:00Z,2023-06-05T20:42:20Z,1160,926,2363,87500,1908,,66
982091101529889,2023-06-06,NEDAP,2023-06-06T01:02:00Z,2023-06-06T01:12:03Z,603,363,3410,88000,1908,,66
982091101529889,2023-06-06,NEDAP,2023-06-06T01:35:00Z,2023-06-06T01:38:23Z,203,79,3410,88000,1908,,66
982091101529889,2023-06-06,NEDAP,2023-06-06T01:41:00Z,2023-06-06T01:41:31Z,31,2,3410,,1908,,66
982091101529889,2023-06-06,NEDAP,2023-06-06T04:59:00Z,2023-06-06T05:08:00Z,540,434,3410,88500,1908,,66
982091101529889,2023-06-06,NEDAP,2023-06-06T05:14:00Z,2023-06-06T05:18:29Z,269,236,3410,88500,1908,,66
982091101529889,2023-06-06,NEDAP,2023-06-06T05:48:00Z,2023-06-06T05:48:50Z,50,23,3410,,1908,,66
982091101529889,2023-06-06,NEDAP,2023-06-06T06:18:00Z,2023-06-06T06:23:50Z,350,297,3410,89500,1908,,66
982091101529889,2023-06-06,NEDAP,2023-06-06T11:43:00Z,2023-06-06T12:01:32Z,1112,989,3410,89500,1908,,66
982091101529889,2023-06-06,NEDAP,2023-06-06T20:40:00Z,2023-06-06T21:00:31Z,1231,987,3410,89500,1908,,66
982091101529889,2023-06-07,NEDAP,2023-06-07T02:01:00Z,2023-06-07T02:05:59Z,299,195,3016,90500,1908,,66
982091101529889,2023-06-07,NEDAP,2023-06-07T03:47:00Z,2023-06-07T04:01:20Z,860,746,3016,90500,1908,,66
982091101529889,2023-06-07,NEDAP,2023-06-07T04:27:00Z,2023-06-07T04:29:08Z,128,67,3016,91500,1908,,66
982091101529889,2023-06-07,NEDAP,2023-06-07T07:33:00Z,2023-06-07T07:35:31Z,151,71,3016,92000,1908,,66
982091101529889,2023-06-07,NEDAP,2023-06-07T08:44:00Z,2023-06-07T08:50:22Z,382,368,3016,92000,1908,,66
982091101529889,2023-06-07,NEDAP,2023-06-07T10:26:00Z,2023-06-07T10:38:11Z,731,616,3016,91500,1908,,66
982091101529889,2023-06-07,NEDAP,2023-06-07T21:04:00Z,2023-06-07T21:21:51Z,1071,953,3016,91000,1908,,66
982091101529889,2023-06-08,NEDAP,2023-06-08T02:52:00Z,2023-06-08T03:06:49Z,889,739,2917,92500,1908,,66
982091101529889,2023-06-08,NEDAP,2023-06-08T04:22:00Z,2023-06-08T04:23:39Z,99,13,2917,91500,1908,,66
982091101529889,2023-06-08,NEDAP,2023-06-08T04:41:00Z,2023-06-08T04:43:34Z,154,112,2917,93000,1908,,66
982091101529889,2023-06-08,NEDAP,2023-06-08T04:57:00Z,2023-06-08T04:59:10Z,130,112,2917,93500,1908,,66
982091101529889,2023-06-08,NEDAP,2023-06-08T08:12:00Z,2023-06-08T08:14:09Z,129,87,2917,93000,1908,,66
982091101529889,2023-06-08,NEDAP,2023-06-08T09:11:00Z,2023-06-08T09:18:23Z,443,414,2917,92500,1908,,66
982091101529889,2023-06-08,NEDAP,2023-06-08T10:59:00Z,2023-06-08T11:06:40Z,460,432,2917,93000,1908,,66
982091101529889,2023-06-08,NEDAP,2023-06-08T12:10:00Z,2023-06-08T12:18:04Z,484,452,2917,94000,1908,,66
982091101529889,2023-06-08,NEDAP,2023-06-08T17:13:00Z,2023-06-08T17:14:07Z,67,16,2917,92000,1908,,66
982091101529889,2023-06-08,NEDAP,2023-06-08T22:43:00Z,2023-06-08T22:55:18Z,738,540,2917,91000,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T00:30:00Z,2023-06-09T00:30:32Z,32,5,3075,,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T00:54:00Z,2023-06-09T00:55:22Z,82,42,3075,91250,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T02:58:00Z,2023-06-09T02:59:09Z,69,8,3075,90500,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T03:27:00Z,2023-06-09T03:34:01Z,421,210,3075,89500,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T05:23:00Z,2023-06-09T05:36:13Z,793,539,3075,90500,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T06:37:00Z,2023-06-09T06:38:13Z,73,33,3075,90500,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T06:59:00Z,2023-06-09T06:59:24Z,24,4,3075,,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T07:09:00Z,2023-06-09T07:17:13Z,493,383,3075,92000,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T09:05:00Z,2023-06-09T09:09:33Z,273,260,3075,92000,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T10:52:00Z,2023-06-09T10:54:25Z,145,150,3075,93000,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T11:31:00Z,2023-06-09T11:40:54Z,594,639,3075,93000,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T16:56:00Z,2023-06-09T17:06:33Z,633,578,3075,94000,1908,,66
982091101529889,2023-06-09,NEDAP,2023-06-09T23:59:00Z,2023-06-10T00:03:40Z,280,223,3075,93500,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T00:22:00Z,2023-06-10T00:33:26Z,686,648,2953,92000,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T04:35:00Z,2023-06-10T04:42:57Z,477,448,2953,93000,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T05:36:00Z,2023-06-10T05:38:38Z,158,139,2953,93500,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T06:05:00Z,2023-06-10T06:05:58Z,58,61,2953,,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T06:21:00Z,2023-06-10T06:21:37Z,37,34,2953,,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T06:47:00Z,2023-06-10T06:47:14Z,14,13,2953,,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T07:43:00Z,2023-06-10T07:43:16Z,16,7,2953,,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T08:38:00Z,2023-06-10T08:50:08Z,728,628,2953,94000,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T10:07:00Z,2023-06-10T10:07:36Z,36,34,2953,,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T10:10:00Z,2023-06-10T10:10:58Z,58,37,2953,,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T10:40:00Z,2023-06-10T10:46:09Z,369,315,2953,95000,1908,,66
982091101529889,2023-06-10,NEDAP,2023-06-10T16:06:00Z,2023-06-10T16:15:51Z,591,589,2953,93500,1908,,66
982091101529889,2023-06-11,NEDAP,2023-06-11T00:46:00Z,2023-06-11T01:01:27Z,927,760,3160,94500,1908,,66
982091101529889,2023-06-11,NEDAP,2023-06-11T03:59:00Z,2023-06-11T04:00:02Z,62,53,3160,94500,1908,,66
982091101529889,2023-06-11,NEDAP,2023-06-11T04:38:00Z,2023-06-11T04:43:55Z,355,283,3160,93500,1908,,66
982091101529889,2023-06-11,NEDAP,2023-06-11T07:35:00Z,2023-06-11T07:47:56Z,776,773,3160,94500,1908,,66
982091101529889,2023-06-11,NEDAP,2023-06-11T09:52:00Z,2023-06-11T09:54:33Z,153,104,3160,95000,1908,,66
982091101529889,2023-06-11,NEDAP,2023-06-11T10:39:00Z,2023-06-11T10:50:10Z,670,637,3160,95500,1908,,66
982091101529889,2023-06-11,NEDAP,2023-06-11T15:38:00Z,2023-06-11T15:48:12Z,612,550,3160,95000,1908,,66
982091101529889,2023-06-12,NEDAP,2023-06-12T01:34:00Z,2023-06-12T01:51:38Z,1058,963,3438,94000,1908,,66
982091101529889,2023-06-12,NEDAP,2023-06-12T04:19:00Z,2023-06-12T04:20:32Z,92,70,3438,95000,1908,,66
982091101529889,2023-06-12,NEDAP,2023-06-12T06:26:00Z,2023-06-12T06:35:26Z,566,531,3438,94000,1908,,66
982091101529889,2023-06-12,NEDAP,2023-06-12T07:00:00Z,2023-06-12T07:01:13Z,73,51,3438,94500,1908,,66
982091101529889,2023-06-12,NEDAP,2023-06-12T07:59:00Z,2023-06-12T08:00:20Z,80,24,3438,97000,1908,,66
982091101529889,2023-06-12,NEDAP,2023-06-12T09:44:00Z,2023-06-12T09:56:58Z,778,739,3438,95500,1908,,66
982091101529889,2023-06-12,NEDAP,2023-06-12T13:57:00Z,2023-06-12T14:02:27Z,327,287,3438,98500,1908,,66
982091101529889,2023-06-12,NEDAP,2023-06-12T17:22:00Z,2023-06-12T17:23:24Z,84,76,3438,96000,1908,,66
982091101529889,2023-06-12,NEDAP,2023-06-12T17:24:00Z,2023-06-12T17:24:17Z,17,24,3438,,1908,,66
982091101529889,2023-06-12,NEDAP,2023-06-12T17:26:00Z,2023-06-12T17:26:14Z,14,23,3438,,1908,,66
982091101529889,2023-06-12,NEDAP,2023-06-12T17:30:00Z,2023-06-12T17:41:33Z,693,650,3438,98000,1908,,66
982091101529889,2023-06-13,NEDAP,2023-06-13T04:42:00Z,2023-06-13T05:00:48Z,1128,1079,3463,93500,1908,,66
982091101529889,2023-06-13,NEDAP,2023-06-13T06:28:00Z,2023-06-13T06:29:00Z,60,55,3463,,1908,,66
982091101529889,2023-06-13,NEDAP,2023-06-13T07:47:00Z,2023-06-13T07:54:23Z,443,409,3463,96500,1908,,66
982091101529889,2023-06-13,NEDAP,2023-06-13T08:28:00Z,2023-06-13T08:29:08Z,68,49,3463,95250,1908,,66
982091101529889,2023-06-13,NEDAP,2023-06-13T09:12:00Z,2023-06-13T09:12:45Z,45,10,3463,,1908,,66
982091101529889,2023-06-13,NEDAP,2023-06-13T12:07:00Z,2023-06-13T12:21:52Z,892,1001,3463,97000,1908,,66
982091101529889,2023-06-13,NEDAP,2023-06-13T13:40:00Z,2023-06-13T13:41:24Z,84,77,3463,97500,1908,,66
