animal_id,record_date,daily_feed_g,daily_weight_g,age_day,visits_n,visits_n_valid,total_duration_sec,location,n_outlier_wt,n_outlier_feed,has_feed_out_of_range_today,is_imputed_wt,is_imputed_feed
982091101529889,2023-06-06,3410,88500,,9,9,4389,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-07,3016,91500,,7,7,3622,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-08,2917,92750,,10,10,3593,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-09,3075,92000,,14,14,3955,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-10,2953,93500,,12,12,3228,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-11,3160,94500,,7,7,3555,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-12,3438,95500,,11,11,3782,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-13,3463,96750,,8,8,3449,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-14,3503,97500,,14,14,4417,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-15,3832,98000,,7,7,3562,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-16,2919,100500,,8,8,2679,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-17,1496,99000,,6,6,1896,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-18,4275,101250,,11,11,4205,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-19,3804,102750,,6,6,3427,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-20,3966,101500,,9,9,3755,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-21,3348,104000,,11,11,4060,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-22,3528,105250,,12,12,3570,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-23,3604,105500,,15,15,3609,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-24,4177,107500,,11,11,3435,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-25,3700,105750,,5,5,3339,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-26,4011,106250,,10,10,3211,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-27,4974,108500,,10,0,0,1908,0,10,FALSE,FALSE,FALSE
982091101529889,2023-06-28,2779,108500,,10,10,2791,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-29,3670,108750,,11,11,3188,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-06-30,4779,114500,,10,10,3972,1908,0,0,FALSE,FALSE,FALSE
982091101529889,2023-07-01,1243,,,4,0,0,1908,4,4,FALSE,TRUE,FALSE
982091101532966,2023-04-26,2266,43000,,6,6,4397,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-04-27,1906,44250,,8,8,4391,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-04-28,1847,45500,,6,6,3747,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-04-29,2108,46250,,4,4,3679,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-04-30,2035,47000,,9,9,3876,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-01,1696,47500,,5,5,2835,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-02,2093,49000,,7,7,3909,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-03,2288,50500,,9,9,4071,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-04,2221,51000,,8,8,3905,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-05,1794,52250,,7,7,2955,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-06,2029,52500,,5,5,3074,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-07,2398,54250,,6,6,4003,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-08,2107,55000,,8,8,3777,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-09,2040,56000,,6,6,3570,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-10,2573,57500,,8,8,4449,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-11,2321,58500,,7,7,4055,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-12,2386,60250,,9,9,3969,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-13,2573,60000,,7,7,3937,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-14,2516,61500,,9,9,4050,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-15,2520,62500,,10,10,4232,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-16,3223,64000,,12,12,5150,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-17,2219,65000,,5,5,2990,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-18,2799,65500,,10,10,4278,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-19,2618,68000,,7,7,3867,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-20,3192,69000,,12,12,4443,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-21,2474,69500,,5,5,2983,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-22,1116,69000,,4,0,0,1908,0,4,FALSE,FALSE,FALSE
982091101532966,2023-05-23,2609,70000,,10,10,3509,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-24,3592,72000,,10,10,4398,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-25,2462,73500,,7,7,2874,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-26,1470,74250,,3,3,2123,1908,3,0,FALSE,TRUE,FALSE
982091101532966,2023-05-27,3627,75000,,9,9,4317,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-28,2645,77500,,7,7,2842,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-29,2496,77750,,11,11,2720,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-30,1938,78000,,13,13,2267,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-05-31,2148,78500,,5,5,2401,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-01,2041,81000,,7,7,2472,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-02,3032,82500,,5,5,3190,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-03,2991,84000,,10,10,3336,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-04,2762,84500,,5,5,3020,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-05,2866,85000,,13,13,3645,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-06,3251,87000,,8,8,3079,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-07,3056,90000,,7,7,2739,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-08,2124,90750,,4,4,1722,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-09,2075,90250,,7,7,2029,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-10,3313,92500,,8,8,2940,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-11,3179,92500,,7,7,2793,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-12,3458,95000,,6,6,3186,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-13,3518,95000,,5,5,2921,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-14,3048,96000,,6,6,2664,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-15,1861,97000,,4,4,1462,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-16,3321,97750,,5,5,2593,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-17,1401,97500,,3,0,0,1908,0,3,FALSE,FALSE,FALSE
982091101532966,2023-06-18,3392,99000,,7,7,2905,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-19,4007,101500,,8,8,3321,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-20,4200,101500,,7,0,0,1908,0,7,FALSE,FALSE,FALSE
982091101532966,2023-06-21,2504,103000,,7,7,2390,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-22,3786,104500,,9,9,3317,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-23,3856,104750,,14,14,3938,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-24,2622,106500,,6,6,2083,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-25,3118,105250,,4,4,2705,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-26,3177,106000,,6,6,2370,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-27,3249,105750,,6,6,2325,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-28,2490,106750,,6,6,2563,1908,6,0,FALSE,TRUE,FALSE
982091101532966,2023-06-29,3653,107750,,8,8,3446,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-06-30,3044,112500,,5,5,2554,1908,0,0,FALSE,FALSE,FALSE
982091101532966,2023-07-01,1479,114000,,4,4,1274,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-04-26,1850,42250,,7,7,5517,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-04-27,1528,43000,,6,0,0,1908,0,6,FALSE,FALSE,FALSE
982091101535034,2023-04-28,1968,45000,,7,7,5799,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-04-29,2165,45500,,5,5,4895,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-04-30,2049,47500,,5,5,4610,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-01,2363,48000,,7,7,5592,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-02,2474,49500,,9,9,5840,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-03,2057,51500,,8,8,4614,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-04,2241,51000,,9,9,5207,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-05,2148,52000,,7,7,5154,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-06,2420,53500,,7,7,5540,1908,0,0,FALSE,FALSE,FALSE
982091101535034,2023-05-07,2211,54750,,8,8,4982,1908,0,0,FALSE,FALSE,FALSE
