animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
70639192,LL22148205M,9.82091E+14,1706,2022/11/15 6:38,960,0,46000,250
70632844,LL22139904M,9.82091E+14,1706,2022/11/15 6:57,498,0,37500,216
70621256,LL22137201M,9.82091E+14,1706,2022/11/15 7:06,199,0,43000,84
70639126,LL22133103M,9.82091E+14,1706,2022/11/15 7:15,6,0,,8
70639126,LL22133103M,9.82091E+14,1706,2022/11/15 7:17,34,0,,24
70639126,LL22133103M,9.82091E+14,1706,2022/11/15 7:20,38,0,,14
70639126,LL22133103M,9.82091E+14,1706,2022/11/15 7:21,19,0,,3
70639126,LL22133103M,9.82091E+14,1706,2022/11/15 7:22,426,0,28000,86
70621256,LL22137201M,9.82091E+14,1706,2022/11/15 7:30,560,0,43500,276
70634874,LL22139102M,9.82091E+14,1706,2022/11/15 7:40,537,0,40500,263
70632844,LL22139904M,9.82091E+14,1706,2022/11/15 7:52,435,0,38000,194
70634149,LL22137101M,9.82091E+14,1706,2022/11/15 8:00,1490,0,43500,397
70634874,LL22139102M,9.82091E+14,1706,2022/11/15 8:25,134,0,40000,27
70639209,LL22137102M,9.82091E+14,1706,2022/11/15 8:33,2261,0,45500,403
70634874,LL22139102M,9.82091E+14,1706,2022/11/15 9:11,380,0,40500,157
70639120,LL22152603M,9.82091E+14,1706,2022/11/15 9:17,1442,0,37000,498
70634874,LL22139102M,9.82091E+14,1706,2022/11/15 9:42,570,0,41000,254
70632844,LL22139904M,9.82091E+14,1706,2022/11/15 9:57,422,0,37500,192
70639170,LL22133301M,9.82091E+14,1706,2022/11/15 10:06,274,0,43500,91
70639173,LL22149902M,9.82091E+14,1706,2022/11/15 10:17,561,0,41000,190
70639192,LL22148205M,9.82091E+14,1706,2022/11/15 10:36,1720,0,46500,594
70634874,LL22139102M,9.82091E+14,1706,2022/11/15 11:05,473,0,41000,209
70639121,LL22133203M,982091101339121a,1706,2022/11/15 11:13,305,0,40000,189
70639121,LL22133203M,982091101339121a,1706,2022/11/15 11:19,52,0,,36
70634149,LL22137101M,9.82091E+14,1706,2022/11/15 11:20,1088,0,44500,258
70634874,LL22139102M,9.82091E+14,1706,2022/11/15 11:39,108,0,41500,18
70632844,LL22139904M,9.82091E+14,1706,2022/11/15 12:28,292,0,38000,110
70639126,LL22133103M,9.82091E+14,1706,2022/11/15 12:40,296,0,28000,96
70639209,LL22137102M,9.82091E+14,1706,2022/11/15 12:46,2271,0,46000,480
70639120,LL22152603M,9.82091E+14,1706,2022/11/15 13:25,481,0,38000,164
70639170,LL22133301M,9.82091E+14,1706,2022/11/15 13:33,591,0,43500,215
70634149,LL22137101M,9.82091E+14,1706,2022/11/15 13:43,826,0,44000,255
70634149,LL22137101M,9.82091E+14,1706,2022/11/15 13:59,441,0,44000,97
70639120,LL22152603M,9.82091E+14,1706,2022/11/15 14:06,471,0,38000,118
70639126,LL22133103M,9.82091E+14,1706,2022/11/15 14:17,78,0,36000,41
70639126,LL22133103M,9.82091E+14,1706,2022/11/15 14:19,186,0,39000,91
70639170,LL22133301M,9.82091E+14,1706,2022/11/15 14:24,440,0,43000,168
70632844,LL22139904M,9.82091E+14,1706,2022/11/15 14:32,361,0,38000,109
70621256,LL22137201M,9.82091E+14,1706,2022/11/15 14:38,644,0,42000,284
70639209,LL22137102M,9.82091E+14,1706,2022/11/15 14:50,987,0,47000,185
70634874,LL22139102M,9.82091E+14,1706,2022/11/15 15:09,747,0,41500,269
70639121,LL22133203M,982091101339121a,1706,2022/11/15 15:22,936,0,40500,533
70639192,LL22148205M,9.82091E+14,1706,2022/11/15 15:39,1174,0,47000,464
70639170,LL22133301M,9.82091E+14,1706,2022/11/15 15:59,613,0,44000,194
70639126,LL22133103M,9.82091E+14,1706,2022/11/15 16:10,213,0,43500,87
70639192,LL22148205M,9.82091E+14,1706,2022/11/15 16:14,693,0,47500,235
70639173,LL22149902M,9.82091E+14,1706,2022/11/15 16:32,23,0,,4
70639173,LL22149902M,9.82091E+14,1706,2022/11/15 16:33,249,0,46000,72
70639121,LL22133203M,982091101339121a,1706,2022/11/15 16:37,172,0,41500,60
70639209,LL22137102M,9.82091E+14,1706,2022/11/15 16:40,21,0,,2
70634149,LL22137101M,9.82091E+14,1706,2022/11/15 16:41,777,0,45500,215
70634874,LL22139102M,9.82091E+14,1706,2022/11/15 16:54,564,0,42000,237
70639209,LL22137102M,9.82091E+14,1706,2022/11/15 17:04,812,0,47500,169
70634874,LL22139102M,9.82091E+14,1706,2022/11/15 17:18,417,0,42500,203
70621256,LL22137201M,9.82091E+14,1706,2022/11/15 17:25,1115,0,43000,491
70634149,LL22137101M,9.82091E+14,1706,2022/11/15 17:45,119,0,45500,29
70639170,LL22133301M,9.82091E+14,1706,2022/11/15 17:47,927,0,44500,339
70634149,LL22137101M,9.82091E+14,1706,2022/11/15 18:03,528,0,45000,137
70639209,LL22137102M,9.82091E+14,1706,2022/11/15 18:13,2072,0,48000,421
70634149,LL22137101M,9.82091E+14,1706,2022/11/15 18:48,517,0,45500,146
70639173,LL22149902M,9.82091E+14,1706,2022/11/15 19:45,2,0,,13
70639173,LL22149902M,9.82091E+14,1706,2022/11/15 19:45,19,0,,7
70639173,LL22149902M,9.82091E+14,1706,2022/11/15 19:46,26,0,,7
70639173,LL22149902M,9.82091E+14,1706,2022/11/15 19:47,3,0,,6
70639173,LL22149902M,9.82091E+14,1706,2022/11/15 19:47,19,0,,3
70639173,LL22149902M,9.82091E+14,1706,2022/11/15 19:47,17,0,,7
70634149,LL22137101M,9.82091E+14,1706,2022/11/15 19:47,1034,0,45000,302
70639121,LL22133203M,982091101339121a,1706,2022/11/15 20:08,145,0,42000,44
70639120,LL22152603M,9.82091E+14,1706,2022/11/15 20:11,1776,0,38000,752
70639173,LL22149902M,9.82091E+14,1706,2022/11/15 20:41,1461,0,41000,457
70639209,LL22137102M,9.82091E+14,1706,2022/11/15 21:08,614,0,48000,143
70639170,LL22133301M,9.82091E+14,1706,2022/11/15 21:18,791,0,45000,287
70621256,LL22137201M,9.82091E+14,1706,2022/11/15 21:32,875,0,56000,362
70639121,LL22133203M,982091101339121a,1706,2022/11/15 21:46,363,0,41000,216
70639173,LL22149902M,9.82091E+14,1706,2022/11/15 21:53,667,0,41500,168
70621256,LL22137201M,9.82091E+14,1706,2022/11/15 23:05,69,0,50000,25
70621256,LL22137201M,9.82091E+14,1706,2022/11/15 23:07,86,0,55500,90
70632844,LL22139904M,9.82091E+14,1706,2022/11/15 23:15,748,0,37000,315
70639209,LL22137102M,9.82091E+14,1706,2022/11/15 23:42,155,0,53500,41
70639170,LL22133301M,9.82091E+14,1706,2022/11/15 23:45,411,0,44500,165
70634874,LL22139102M,9.82091E+14,1706,2022/11/15 23:53,307,0,41500,127
70639192,LL22148205M,9.82091E+14,1706,2022/11/15 23:58,195,0,47000,52
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 0:01,124,0,45000,20
70639170,LL22133301M,9.82091E+14,1706,2022/11/16 0:06,188,0,44500,57
70639170,LL22133301M,9.82091E+14,1706,2022/11/16 0:32,420,0,45000,162
70639170,LL22133301M,9.82091E+14,1706,2022/11/16 0:44,146,0,45000,50
70621256,LL22137201M,9.82091E+14,1706,2022/11/16 0:49,275,0,44500,111
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 0:54,196,0,42500,64
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 0:58,285,0,45000,39
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 1:06,404,0,42000,104
70639126,LL22133103M,9.82091E+14,1706,2022/11/16 1:54,741,0,27500,268
70639121,LL22133203M,982091101339121a,1706,2022/11/16 2:43,439,0,41000,110
70639126,LL22133103M,9.82091E+14,1706,2022/11/16 2:51,312,0,27500,66
70639120,LL22152603M,9.82091E+14,1706,2022/11/16 2:58,39,0,,3
70639170,LL22133301M,9.82091E+14,1706,2022/11/16 3:00,179,0,46000,41
70639192,LL22148205M,9.82091E+14,1706,2022/11/16 3:08,1524,0,47000,433
70639209,LL22137102M,9.82091E+14,1706,2022/11/16 3:34,186,0,47000,28
70639121,LL22133203M,982091101339121a,1706,2022/11/16 3:38,543,0,41500,329
70639209,LL22137102M,9.82091E+14,1706,2022/11/16 3:47,1269,0,47000,275
70639170,LL22133301M,9.82091E+14,1706,2022/11/16 4:09,370,0,45500,142
70632844,LL22139904M,9.82091E+14,1706,2022/11/16 4:15,575,0,37000,224
70621256,LL22137201M,9.82091E+14,1706,2022/11/16 4:25,960,0,43500,424
70634874,LL22139102M,9.82091E+14,1706,2022/11/16 4:42,211,0,41500,47
70621256,LL22137201M,9.82091E+14,1706,2022/11/16 6:15,222,0,44000,81
70632844,LL22139904M,9.82091E+14,1706,2022/11/16 6:20,470,0,37000,243
70632844,LL22139904M,9.82091E+14,1706,2022/11/16 6:31,329,0,37500,147
70634874,LL22139102M,9.82091E+14,1706,2022/11/16 6:43,458,0,41000,191
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 6:59,337,0,44000,51
70632844,LL22139904M,9.82091E+14,1706,2022/11/16 7:06,71,0,37500,2
70634874,LL22139102M,9.82091E+14,1706,2022/11/16 7:23,128,0,41000,36
70621256,LL22137201M,9.82091E+14,1706,2022/11/16 7:26,477,0,44000,142
70639192,LL22148205M,9.82091E+14,1706,2022/11/16 7:35,645,0,46500,149
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 7:45,16,0,,6
70639192,LL22148205M,9.82091E+14,1706,2022/11/16 7:46,23,0,,12
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 7:46,39,0,,13
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 7:47,1241,0,44500,271
70639120,LL22152603M,9.82091E+14,1706,2022/11/16 8:10,804,0,38500,304
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 8:23,155,0,42000,55
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 8:26,572,0,44000,127
70639126,LL22133103M,9.82091E+14,1706,2022/11/16 8:37,522,0,28000,190
70639209,LL22137102M,9.82091E+14,1706,2022/11/16 8:45,2254,0,46500,539
70639121,LL22133203M,982091101339121a,1706,2022/11/16 9:24,1028,0,41000,526
70634874,LL22139102M,9.82091E+14,1706,2022/11/16 9:42,432,0,41500,119
70632844,LL22139904M,9.82091E+14,1706,2022/11/16 9:51,586,0,38000,331
70639192,LL22148205M,9.82091E+14,1706,2022/11/16 10:01,1043,0,47000,271
70639192,LL22148205M,9.82091E+14,1706,2022/11/16 10:20,913,0,47000,337
70639126,LL22133103M,9.82091E+14,1706,2022/11/16 11:01,312,0,28500,112
70621256,LL22137201M,9.82091E+14,1706,2022/11/16 11:09,667,0,44000,351
70639120,LL22152603M,9.82091E+14,1706,2022/11/16 11:25,168,0,38000,48
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 11:28,434,0,41500,105
70634874,LL22139102M,9.82091E+14,1706,2022/11/16 12:08,624,0,41500,260
70639120,LL22152603M,9.82091E+14,1706,2022/11/16 12:25,184,0,38000,62
70634874,LL22139102M,9.82091E+14,1706,2022/11/16 12:29,282,0,42000,66
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 12:34,505,0,43500,74
70639209,LL22137102M,9.82091E+14,1706,2022/11/16 12:44,469,0,47500,62
70639209,LL22137102M,9.82091E+14,1706,2022/11/16 12:55,1395,0,47500,334
70634874,LL22139102M,9.82091E+14,1706,2022/11/16 13:20,170,0,42000,51
70639209,LL22137102M,9.82091E+14,1706,2022/11/16 13:23,403,0,48000,66
70639121,LL22133203M,982091101339121a,1706,2022/11/16 13:30,579,0,42000,71
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 13:42,237,0,44000,19
70639126,LL22133103M,9.82091E+14,1706,2022/11/16 13:48,27,0,,9
70639121,LL22133203M,982091101339121a,1706,2022/11/16 13:49,122,0,41500,6
70639126,LL22133103M,9.82091E+14,1706,2022/11/16 13:51,67,0,26000,31
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 13:52,1769,0,44000,393
70639126,LL22133103M,9.82091E+14,1706,2022/11/16 14:22,431,0,28500,193
70639192,LL22148205M,9.82091E+14,1706,2022/11/16 14:29,853,0,48000,263
70639170,LL22133301M,9.82091E+14,1706,2022/11/16 14:43,959,0,44000,312
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 14:59,910,0,56000,253
70621256,LL22137201M,9.82091E+14,1706,2022/11/16 15:16,655,0,44500,342
70632844,LL22139904M,9.82091E+14,1706,2022/11/16 15:27,29,0,,15
70632844,LL22139904M,9.82091E+14,1706,2022/11/16 15:28,504,0,38500,121
70639120,LL22152603M,9.82091E+14,1706,2022/11/16 15:37,1602,0,38000,550
70639209,LL22137102M,9.82091E+14,1706,2022/11/16 16:04,663,0,49000,151
70634874,LL22139102M,9.82091E+14,1706,2022/11/16 16:15,326,0,42500,119
70639121,LL22133203M,982091101339121a,1706,2022/11/16 16:21,204,0,58000,67
70639192,LL22148205M,9.82091E+14,1706,2022/11/16 16:26,55,0,,10
70639192,LL22148205M,9.82091E+14,1706,2022/11/16 16:27,11,0,,1
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 16:28,259,0,44500,16
70639121,LL22133203M,982091101339121a,1706,2022/11/16 16:32,393,0,41000,117
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 16:39,706,0,44500,183
70639192,LL22148205M,9.82091E+14,1706,2022/11/16 16:51,287,0,48000,123
70639170,LL22133301M,9.82091E+14,1706,2022/11/16 16:56,514,0,44000,134
70632844,LL22139904M,9.82091E+14,1706,2022/11/16 17:05,8,0,,3
70639192,LL22148205M,9.82091E+14,1706,2022/11/16 17:05,1136,0,48000,444
70634874,LL22139102M,9.82091E+14,1706,2022/11/16 17:24,877,0,42500,326
70632844,LL22139904M,9.82091E+14,1706,2022/11/16 17:39,633,0,38500,341
70639170,LL22133301M,9.82091E+14,1706,2022/11/16 17:50,168,0,44500,63
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 17:53,2163,0,45500,537
70639209,LL22137102M,9.82091E+14,1706,2022/11/16 18:31,2455,0,48500,579
70639170,LL22133301M,9.82091E+14,1706,2022/11/16 19:12,884,0,58000,241
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 19:27,36,0,,17
70634874,LL22139102M,9.82091E+14,1706,2022/11/16 19:28,408,0,43000,160
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 19:35,909,0,56500,209
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 19:52,9,0,,82
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 19:53,14,0,,13
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 19:54,8,0,,9
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 19:54,21,0,,7
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 19:54,2,0,,7
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 19:54,5,0,,10
70632844,LL22139904M,9.82091E+14,1706,2022/11/16 19:56,19,0,,3
70632844,LL22139904M,9.82091E+14,1706,2022/11/16 19:56,425,0,39500,168
70621256,LL22137201M,9.82091E+14,1706,2022/11/16 20:04,1125,0,44000,464
70639120,LL22152603M,9.82091E+14,1706,2022/11/16 20:23,718,0,38500,146
70634149,LL22137101M,9.82091E+14,1706,2022/11/16 20:36,1241,0,46000,334
70639126,LL22133103M,9.82091E+14,1706,2022/11/16 21:12,719,0,28500,317
70639121,LL22133203M,982091101339121a,1706,2022/11/16 21:24,892,0,41500,284
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 21:49,744,0,42500,218
70639209,LL22137102M,9.82091E+14,1706,2022/11/16 22:02,2106,0,49500,529
70639170,LL22133301M,9.82091E+14,1706,2022/11/16 23:18,849,0,44500,311
70634874,LL22139102M,9.82091E+14,1706,2022/11/16 23:33,121,0,43000,45
70639173,LL22149902M,9.82091E+14,1706,2022/11/16 23:35,68,0,43000,29
70639192,LL22148205M,9.82091E+14,1706,2022/11/16 23:36,1034,0,48500,236
70621256,LL22137201M,9.82091E+14,1706,2022/11/16 23:54,463,0,45000,71
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 0:02,985,0,43000,318
70621256,LL22137201M,9.82091E+14,1706,2022/11/17 0:55,763,0,45000,406
70634874,LL22139102M,9.82091E+14,1706,2022/11/17 2:02,197,0,59750,54
70639170,LL22133301M,9.82091E+14,1706,2022/11/17 2:06,884,0,45500,207
70639170,LL22133301M,9.82091E+14,1706,2022/11/17 2:22,454,0,45500,162
70639170,LL22133301M,9.82091E+14,1706,2022/11/17 2:48,291,0,45500,113
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 3:17,518,0,48000,135
70639120,LL22152603M,9.82091E+14,1706,2022/11/17 3:27,1413,0,39000,478
70639121,LL22133203M,982091101339121a,1706,2022/11/17 3:54,751,0,42000,425
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 4:07,471,0,48000,90
70639126,LL22133103M,9.82091E+14,1706,2022/11/17 4:54,681,0,29000,255
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 5:06,813,0,43000,191
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 5:20,633,0,38000,49
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 5:31,53,0,,10
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 5:33,752,0,38000,409
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 5:51,339,0,38000,162
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 5:59,1391,0,48000,361
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 6:27,88,0,48500,8
70634874,LL22139102M,9.82091E+14,1706,2022/11/17 6:40,880,0,42500,382
70621256,LL22137201M,9.82091E+14,1706,2022/11/17 6:57,774,0,44500,191
70621256,LL22137201M,9.82091E+14,1706,2022/11/17 7:50,629,0,44500,320
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 8:02,57,0,,16
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 8:03,254,0,45500,43
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 8:08,95,0,42500,43
70639170,LL22133301M,9.82091E+14,1706,2022/11/17 8:09,565,0,45500,201
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 8:19,877,0,45500,241
70634874,LL22139102M,9.82091E+14,1706,2022/11/17 8:34,148,0,42500,47
70639126,LL22133103M,9.82091E+14,1706,2022/11/17 8:37,15,0,,5
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 8:37,149,0,45000,23
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 8:40,451,0,42500,162
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 8:48,529,0,44500,139
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 8:57,345,0,43000,135
70639209,LL22137102M,9.82091E+14,1706,2022/11/17 9:03,1412,0,47500,261
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 9:26,914,0,48500,326
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 9:42,35,0,,11
70639121,LL22133203M,982091101339121a,1706,2022/11/17 9:43,1084,0,41500,444
70634874,LL22139102M,9.82091E+14,1706,2022/11/17 10:03,1364,0,42500,423
70621256,LL22137201M,9.82091E+14,1706,2022/11/17 10:48,851,0,45000,403
70639126,LL22133103M,9.82091E+14,1706,2022/11/17 11:30,1148,0,28500,371
70634874,LL22139102M,9.82091E+14,1706,2022/11/17 12:37,508,0,43500,215
70639209,LL22137102M,9.82091E+14,1706,2022/11/17 12:50,317,0,47500,56
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 12:56,33,0,,14
70639170,LL22133301M,9.82091E+14,1706,2022/11/17 12:57,354,0,45000,133
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 13:03,89,0,62500,8
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 13:04,257,0,48500,62
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 13:09,36,0,,21
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 13:09,13,0,,7
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 13:10,1204,0,44500,290
70639209,LL22137102M,9.82091E+14,1706,2022/11/17 13:32,2736,0,48000,560
70639120,LL22152603M,9.82091E+14,1706,2022/11/17 14:17,27,0,,7
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 14:18,729,0,48500,198
70639121,LL22133203M,982091101339121a,1706,2022/11/17 14:30,51,0,,17
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 14:32,968,0,46000,241
70639120,LL22152603M,9.82091E+14,1706,2022/11/17 14:48,324,0,38500,99
70639121,LL22133203M,982091101339121a,1706,2022/11/17 14:53,35,0,,4
70639120,LL22152603M,9.82091E+14,1706,2022/11/17 14:54,13,0,,2
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 14:55,297,0,48500,12
70639120,LL22152603M,9.82091E+14,1706,2022/11/17 15:00,430,0,38500,163
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 15:08,926,0,48500,269
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 15:24,384,0,42500,53
70639121,LL22133203M,982091101339121a,1706,2022/11/17 15:30,1192,0,42000,449
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 15:50,214,0,38000,56
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 15:54,17,0,,3
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 15:54,20,0,,1
70639120,LL22152603M,9.82091E+14,1706,2022/11/17 15:55,7,0,,1
70639170,LL22133301M,9.82091E+14,1706,2022/11/17 15:56,111,0,44000,12
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 15:58,132,0,38000,59
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 16:00,35,0,,17
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 16:01,50,0,,37
70639120,LL22152603M,9.82091E+14,1706,2022/11/17 16:02,258,0,38500,117
70639170,LL22133301M,9.82091E+14,1706,2022/11/17 16:06,149,0,44000,54
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 16:09,20,0,,13
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 16:10,809,0,46000,153
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 16:23,173,0,42500,52
70639170,LL22133301M,9.82091E+14,1706,2022/11/17 16:26,130,0,60250,34
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 16:29,541,0,46500,165
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 16:38,226,0,64500,88
70639170,LL22133301M,9.82091E+14,1706,2022/11/17 16:42,1117,0,65000,409
70634874,LL22139102M,9.82091E+14,1706,2022/11/17 17:01,709,0,43500,265
70639120,LL22152603M,9.82091E+14,1706,2022/11/17 17:13,464,0,41500,204
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 17:21,615,0,49000,245
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 17:31,7,0,,1
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 17:31,374,0,53000,222
70639209,LL22137102M,9.82091E+14,1706,2022/11/17 17:38,20,0,,10
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 17:38,1215,0,47500,331
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 17:58,795,0,55000,437
70621256,LL22137201M,9.82091E+14,1706,2022/11/17 18:13,1105,0,59500,477
70639170,LL22133301M,9.82091E+14,1706,2022/11/17 18:31,811,0,61000,260
70634874,LL22139102M,9.82091E+14,1706,2022/11/17 18:45,459,0,59000,214
70639121,LL22133203M,982091101339121a,1706,2022/11/17 18:53,38,0,,16
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 18:55,289,0,64500,79
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 19:00,1844,0,54500,463
70639120,LL22152603M,9.82091E+14,1706,2022/11/17 19:31,1348,0,54000,460
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 19:53,70,0,57500,25
70634149,LL22137101M,9.82091E+14,1706,2022/11/17 19:55,401,0,62000,78
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 20:02,357,0,39500,27
70639209,LL22137102M,9.82091E+14,1706,2022/11/17 20:08,2034,0,49000,498
70639209,LL22137102M,9.82091E+14,1706,2022/11/17 20:42,2557,0,49500,514
70634874,LL22139102M,9.82091E+14,1706,2022/11/17 21:25,332,0,43500,40
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 21:31,59,0,,8
70639192,LL22148205M,9.82091E+14,1706,2022/11/17 21:32,957,0,49500,399
70639126,LL22133103M,9.82091E+14,1706,2022/11/17 21:53,201,0,57750,44
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 22:01,2,0,,292
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 22:01,62,0,57500,15
70634874,LL22139102M,9.82091E+14,1706,2022/11/17 22:03,353,0,44000,79
70621256,LL22137201M,9.82091E+14,1706,2022/11/17 22:09,520,0,45000,121
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 22:18,173,0,39500,19
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 22:23,1581,0,42500,441
70639173,LL22149902M,9.82091E+14,1706,2022/11/17 22:54,464,0,43500,129
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 23:05,7,0,,2
70632844,LL22139904M,9.82091E+14,1706,2022/11/17 23:09,268,0,40500,109
70639121,LL22133203M,982091101339121a,1706,2022/11/17 23:15,945,0,42500,190
70621256,LL22137201M,9.82091E+14,1706,2022/11/18 0:13,594,0,45000,281
70639170,LL22133301M,9.82091E+14,1706,2022/11/18 0:23,971,0,46000,303
70639173,LL22149902M,9.82091E+14,1706,2022/11/18 0:41,694,0,44000,239
70639126,LL22133103M,9.82091E+14,1706,2022/11/18 1:05,727,0,29000,307
70621256,LL22137201M,9.82091E+14,1706,2022/11/18 1:29,613,0,45000,252
70639209,LL22137102M,9.82091E+14,1706,2022/11/18 1:40,178,0,50000,17
70632844,LL22139904M,9.82091E+14,1706,2022/11/18 1:45,596,0,40000,338
70639120,LL22152603M,9.82091E+14,1706,2022/11/18 1:55,676,0,39500,165
70639209,LL22137102M,9.82091E+14,1706,2022/11/18 2:28,861,0,50000,225
70639170,LL22133301M,9.82091E+14,1706,2022/11/18 2:45,729,0,46000,223
70639170,LL22133301M,9.82091E+14,1706,2022/11/18 2:59,244,0,46500,84
70639170,LL22133301M,9.82091E+14,1706,2022/11/18 3:07,50,0,,18
70634874,LL22139102M,9.82091E+14,1706,2022/11/18 3:30,543,0,43500,238
70639170,LL22133301M,9.82091E+14,1706,2022/11/18 3:46,242,0,46000,68
70639192,LL22148205M,9.82091E+14,1706,2022/11/18 3:52,1038,0,49500,359
70639121,LL22133203M,982091101339121a,1706,2022/11/18 4:10,1354,0,42500,510
70639173,LL22149902M,9.82091E+14,1706,2022/11/18 4:33,522,0,44000,139
70639170,LL22133301M,9.82091E+14,1706,2022/11/18 4:42,368,0,46500,23
70639173,LL22149902M,9.82091E+14,1706,2022/11/18 4:48,559,0,44000,189
70639170,LL22133301M,9.82091E+14,1706,2022/11/18 4:58,401,0,47000,156
70639126,LL22133103M,9.82091E+14,1706,2022/11/18 6:30,1050,0,29500,370
70621256,LL22137201M,9.82091E+14,1706,2022/11/18 6:48,664,0,46000,243
70639120,LL22152603M,9.82091E+14,1706,2022/11/18 7:00,311,0,39500,53
70634874,LL22139102M,9.82091E+14,1706,2022/11/18 7:08,737,0,43500,347
70621256,LL22137201M,9.82091E+14,1706,2022/11/18 7:20,277,0,45000,115
70639192,LL22148205M,9.82091E+14,1706,2022/11/18 7:26,86,0,49000,5
70634149,LL22137101M,9.82091E+14,1706,2022/11/18 7:28,112,0,47000,9
70639192,LL22148205M,9.82091E+14,1706,2022/11/18 7:32,121,0,49000,6
70639192,LL22148205M,9.82091E+14,1706,2022/11/18 7:36,981,0,49500,394
